org_id	remap_id	freebase_id
1233	3735	null
1253	3736	null
1326	3737	null
1386	3738	null
1394	3739	null
1466	3740	null
1486	3741	null
1560	3742	null
1579	3743	null
1581	3744	null
1586	3745	null
1690	3746	null
1708	3747	null
1711	3748	null
1713	3749	null
1755	3750	null
1760	3751	null
1762	3752	null
1764	3753	null
1777	3754	null
1788	3755	null
1808	3756	null
1814	3757	null
1825	3758	null
1830	3759	null
1834	3760	null
1838	3761	null
1840	3762	null
1851	3763	null
1853	3764	null
1854	3765	null
1855	3766	null
1856	3767	null
1866	3768	null
1875	3769	null
1882	3770	null
1883	3771	null
1889	3772	null
1890	3773	null
1891	3774	null
1892	3775	null
1895	3776	null
1896	3777	null
1900	3778	null
1903	3779	null
1905	3780	null
1906	3781	null
1907	3782	null
1908	3783	null
1910	3784	null
1911	3785	null
2635	3786	null
2649	3787	null
2653	3788	null
2660	3789	null
2704	3790	null
2740	3791	null
564	3792	null
358	3793	null
401	3794	null
447	3795	null
468	3796	null
530	3797	null
533	3798	null
535	3799	null
550	3800	null
552	3801	null
562	3802	null
565	3803	null
568	3804	null
569	3805	null
570	3806	null
571	3807	null
572	3808	null
656	3809	null
683	3810	null
610	3811	null
652	3812	null
673	3813	null
593	3814	null
585	3815	null
602	3816	null
607	3817	null
608	3818	null
613	3819	null
624	3820	null
638	3821	null
642	3822	null
648	3823	null
660	3824	null
663	3825	null
667	3826	null
668	3827	null
671	3828	null
674	3829	null
681	3830	null
682	3831	null
684	3832	null
685	3833	null
1967	3834	null
3961	3835	null
692	3836	null
775	3837	null
801	3838	null
832	3839	null
833	3840	null
839	3841	null
841	3842	null
843	3843	null
846	3844	null
848	3845	null
849	3846	null
850	3847	null
851	3848	null
853	3849	null
854	3850	null
855	3851	null
890	3852	null
868	3853	null
875	3854	null
880	3855	null
883	3856	null
887	3857	null
889	3858	null
891	3859	null
892	3860	null
893	3861	null
894	3862	null
895	3863	null
3361	3864	null
3404	3865	null
2971	3866	null
3420	3867	null
3409	3868	null
3385	3869	null
2842	3870	null
3006	3871	null
3031	3872	null
3037	3873	null
3071	3874	null
3091	3875	null
3121	3876	null
3125	3877	null
3134	3878	null
3147	3879	null
3183	3880	null
3216	3881	null
3230	3882	null
3270	3883	null
3271	3884	null
3282	3885	null
3310	3886	null
3336	3887	null
3354	3888	null
3368	3889	null
3370	3890	null
3372	3891	null
3373	3892	null
3374	3893	null
3375	3894	null
3380	3895	null
3383	3896	null
3389	3897	null
3393	3898	null
3400	3899	null
3405	3900	null
3407	3901	null
3408	3902	null
3413	3903	null
3414	3904	null
3415	3905	null
3418	3906	null
3421	3907	null
3423	3908	null
3424	3909	null
3427	3910	null
3428	3911	null
3429	3912	null
3430	3913	null
3431	3914	null
3432	3915	null
3433	3916	null
3434	3917	null
3435	3918	null
3436	3919	null
2079	3920	null
2195	3921	null
2269	3922	null
2388	3923	null
2437	3924	null
2457	3925	null
2470	3926	null
2517	3927	null
2541	3928	null
2545	3929	null
2569	3930	null
2572	3931	null
2580	3932	null
2587	3933	null
2595	3934	null
2596	3935	null
2612	3936	null
2621	3937	null
2632	3938	null
2634	3939	null
2644	3940	null
2650	3941	null
2651	3942	null
2652	3943	null
2655	3944	null
2656	3945	null
3451	3946	null
3453	3947	null
3570	3948	null
3597	3949	null
3650	3950	null
3673	3951	null
3686	3952	null
3688	3953	null
3699	3954	null
3709	3955	null
3724	3956	null
3729	3957	null
3732	3958	null
3748	3959	null
3770	3960	null
3798	3961	null
3807	3962	null
3808	3963	null
3812	3964	null
3816	3965	null
3820	3966	null
3827	3967	null
3832	3968	null
3839	3969	null
3846	3970	null
3850	3971	null
3853	3972	null
3856	3973	null
3865	3974	null
3876	3975	null
3881	3976	null
3882	3977	null
3885	3978	null
3895	3979	null
3904	3980	null
3905	3981	null
3908	3982	null
3910	3983	null
3911	3984	null
3913	3985	null
3917	3986	null
3919	3987	null
3921	3988	null
3922	3989	null
3923	3990	null
3928	3991	null
3932	3992	null
3934	3993	null
3935	3994	null
3936	3995	null
3941	3996	null
3942	3997	null
3946	3998	null
3949	3999	null
3952	4000	null
3953	4001	null
3954	4002	null
3955	4003	null
3958	4004	null
3959	4005	null
3963	4006	null
3965	4007	null
3967	4008	null
3969	4009	null
3970	4010	null
3971	4011	null
3972	4012	null
3973	4013	null
3974	4014	null
3975	4015	null
3976	4016	null
3977	4017	null
3978	4018	null
3979	4019	null
3984	4020	null
4005	4021	null
4008	4022	null
4010	4023	null
4012	4024	null
4015	4025	null
4022	4026	null
4024	4027	null
4025	4028	null
4028	4029	null
4029	4030	null
4030	4031	null
4032	4032	null
4033	4033	null
4034	4034	null
4035	4035	null
4036	4036	null
4037	4037	null
4038	4038	null
